movie,year,production_budget,domestic_gross,foreign_gross,worldwide_gross,month,profit,profit_margin,roi,pct_foreign,match_key,popularity,release_date,original_language,vote_average,vote_count,genres,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,no_reported_box_office
Housebound,2014,1500000,0,236863,236863,10,-1263137,-5.332774642,-0.842091333,1,2014 Housebound,8.455,10/17/2014,en,6.6,505,"Horror,Comedy,Thriller",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,FALSE
Teefa in Trouble,2018,1500000,0,98806,98806,7,-1401194,-14.1812643,-0.934129333,1,2018 Teefa in Trouble,4.486,7/20/2018,ur,7.6,11,"Drama,Comedy,Action,Crime",1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
The Lion of Judah,2011,1500000,0,0,0,6,,,,0,2011 The Lion of Judah,1.4,6/3/2011,en,4.5,3,"Adventure,Animation,Comedy,Family",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE
#Horror,2015,1500000,0,0,0,11,,,,0,2015 #Horror,6.099,11/20/2015,de,3.3,102,"Drama,Mystery,Horror,Thriller",0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,TRUE
Checkmate,2015,1500000,0,0,0,9,,,,0,2015 Checkmate,3.764,7/3/2015,en,4.2,20,"Thriller,Action,Crime",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE
Mustang,2015,1400000,845464,4707120,5552584,11,4152584,0.7478651381050696,2.9661314285714284,0.8477350365163319,2015 Mustang,7.459,11/20/2015,tr,8,755,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
La chambre bleue,2014,1400000,260441,1684979,1945420,10,545420,0.2803610531401959,0.3895857142857143,0.8661260807434898,2014 La chambre bleue,3.824,10/3/2014,fr,6.6,52,"Drama,Crime,Thriller",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
Eddie: The Sleepwalking Cannibal,2013,1400000,1632,0,1632,4,-1398368,-856.8431373,-0.998834286,0,2013 Eddie: The Sleepwalking Cannibal,2.586,4/5/2013,en,6.2,33,"Horror,Comedy",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE
My Girlfriend's Boyfriend,2010,1400000,0,0,0,5,,,,0,2010 My Girlfriend's Boyfriend,4.378,4/22/2010,en,5.9,68,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
House at the End of the Drive,2014,1400000,0,0,0,12,,,,0,2014 House at the End of the Drive,1.4,1/11/2014,en,8,1,"Thriller,Horror",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,TRUE
Above and Beyond,2015,1300000,288751,0,288751,1,-1011249,-3.50214891,-0.777883846,0,2015 Above and Beyond,0.782,1/30/2015,en,8,5,"War,Documentary,Adventure,History",0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,FALSE
The Algerian,2015,1300000,0,0,0,6,,,,0,2015 The Algerian,0.911,8/7/2015,en,4.5,2,"Action,Thriller",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE
Dear White People,2014,1250000,4404154,999617,5403771,10,4153771,0.7686800569454183,3.3230168,0.1849850780131134,2014 Dear White People,7.455,10/17/2014,en,6.1,296,"Comedy,Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
Filly Brown,2013,1250000,2850357,90054,2940411,4,1690411,0.5748893607050171,1.3523288,0.030626331,2013 Filly Brown,1.31,4/19/2013,en,6.5,10,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
Saw,2004,1200000,55968727,47911300,103880027,10,102680027,0.9884482124749544,85.56668916666666,0.461217631,2004 Saw,19.127,10/29/2004,en,7.4,4795,"Horror,Mystery,Crime",0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,FALSE
Home Run,2013,1200000,2859955,0,2859955,4,1659955,0.5804129785258859,1.3832958333333334,0,2013 Home Run,3.843,4/19/2013,en,6.3,33,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
Blue Like Jazz,2012,1200000,595018,0,595018,4,-604982,-1.016745712,-0.504151667,0,2012 Blue Like Jazz,3.253,4/13/2012,en,5.9,35,"Drama,Comedy",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
Que Horas Ela Volta?,2015,1200000,376976,2872065,3249041,8,2049041,0.6306602471313844,1.7075341666666666,0.883973148,2015 Que Horas Ela Volta?,7.04,8/28/2015,pt,8,351,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"Pink Ribbons, Inc.",2012,1200000,26608,0,26608,6,-1173392,-44.09921828,-0.977826667,0,"2012 Pink Ribbons, Inc.",1.4,4/21/2012,en,6.8,6,Documentary,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
Crowsnest,2012,1200000,0,0,0,9,,,,0,2012 Crowsnest,1.755,1/1/2012,en,4.9,18,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
Serbuan maut,2012,1100000,4105123,5192284,9297407,3,8197407,0.8816874425310197,7.452188181818181,0.5584658174047883,2012 Serbuan maut,11.15,4/13/2012,id,7.4,1626,"Action,Thriller,Crime",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
The Sleepwalker,2014,1100000,2636,0,2636,11,-1097364,-416.2989378,-0.997603636,0,2014 The Sleepwalker,2.659,1/20/2014,en,4.1,9,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
The Dead Undead,2010,1100000,0,0,0,12,,,,0,2010 The Dead Undead,3.127,5/13/2010,en,3.1,9,"Horror,Science Fiction,Action",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,TRUE
The Vatican Exorcisms,2013,1100000,0,0,0,12,,,,0,2013 The Vatican Exorcisms,0.819,5/29/2013,en,4.2,14,"Horror,Documentary,Mystery",0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,TRUE
The Devil Inside,2012,1000000,53262945,48496545,101759490,1,100759490,0.9901729067234908,100.75949,0.4765800713034234,2012 The Devil Inside,7.403,1/6/2012,en,4.7,441,"Thriller,Horror",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,FALSE
Unfriended,2015,1000000,32789645,31574553,64364198,4,63364198,0.984463412,63.364198,0.4905608083549802,2015 Unfriended,8.12,4/17/2015,en,5.4,2019,"Horror,Thriller",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,FALSE
You're Next,2013,1000000,18494006,8393171,26887177,8,25887177,0.962807549,25.887177,0.3121625970625328,2013 You're Next,11.45,8/23/2013,en,6.6,1258,"Horror,Thriller,Mystery",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,FALSE
Chernobyl Diaries,2012,1000000,18119640,24292081,42411721,5,41411721,0.9764216123179722,41.411721,0.5727681034212216,2012 Chernobyl Diaries,14.658,5/25/2012,en,5,842,"Horror,Thriller",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,FALSE
Blue Valentine,2010,1000000,9737892,6828348,16566240,12,15566240,0.9396362723225063,15.56624,0.4121845391591574,2010 Blue Valentine,8.994,12/29/2010,en,6.9,1677,"Drama,Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,FALSE
Unfriended: Dark Web,2018,1000000,8866745,7567843,16434588,7,15434588,0.9391527186443616,15.434588,0.4604826722762992,2018 Unfriended: Dark Web,17.861,7/20/2018,en,6.1,365,Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE
I Am Not Your Negro,2017,1000000,7123919,2493483,9617402,2,8617402,0.8960218154549431,8.617402,0.2592678355339622,2017 I Am Not Your Negro,7.026,2/3/2017,en,8.1,196,Documentary,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
The Sessions,2012,1000000,6002451,5492753,11495204,10,10495204,0.9130071984803402,10.495204,0.4778299715255162,2012 The Sessions,6.46,10/18/2012,en,6.9,296,"Drama,Romance,Comedy",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,FALSE
The Skeleton Twins,2014,1000000,5284309,512883,5797192,9,4797192,0.8275026944079134,4.797192,0.088470936,2014 The Skeleton Twins,10.341,9/12/2014,en,6.7,394,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
Obvious Child,2014,1000000,3122616,201454,3324070,6,2324070,0.6991639766912249,2.32407,0.06060462,2014 Obvious Child,8.232,6/6/2014,en,6.7,256,"Comedy,Romance",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE
Martha Marcy May Marlene,2011,1000000,2981038,2457873,5438911,10,4438911,0.8161396647233242,4.438911,0.451905354,2011 Martha Marcy May Marlene,9.477,10/21/2011,en,6.7,413,"Drama,Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
Patti Cake$,2017,1000000,800148,670942,1471090,8,471090,0.3202319368631423,0.47109,0.4560849438171696,2017 Patti Cake$,6.934,8/18/2017,en,7,122,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
Palo Alto,2014,1000000,767732,388577,1156309,5,156309,0.1351792643661858,0.156309,0.3360494469903806,2014 Palo Alto,7.262,5/9/2014,en,6.4,528,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
The Future,2011,1000000,568662,670512,1239174,7,239174,0.1930108281807074,0.239174,0.5410959235748974,2011 The Future,3.836,7/29/2011,en,5.8,38,"Comedy,Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
23 Blast,2014,1000000,549185,0,549185,10,-450815,-0.820880031,-0.450815,0,2014 23 Blast,2.213,10/24/2014,en,6.5,31,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
I Origins,2014,1000000,336472,515927,852399,7,-147601,-0.173159518,-0.147601,0.6052646706530627,2014 I Origins,8.459,7/18/2014,en,7.6,1814,"Science Fiction,Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
Hardflip,2012,1000000,96734,0,96734,6,-903266,-9.337626894,-0.903266,0,2012 Hardflip,1.186,6/1/2012,en,5,7,"Drama,Action",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
Creative Control,2016,1000000,63014,0,63014,3,-936986,-14.86948932,-0.936986,0,2016 Creative Control,3.35,3/11/2016,en,5.6,36,"Drama,Science Fiction",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
Camp X-Ray,2014,1000000,9837,91216,101053,10,-898947,-8.895797255,-0.898947,0.9026550424034911,2014 Camp X-Ray,15.237,10/17/2014,en,6.8,618,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
The Sisterhood of Night,2015,1000000,6870,0,6870,4,-993130,-144.5604076,-0.99313,0,2015 The Sisterhood of Night,3.314,4/10/2015,en,6.4,51,"Mystery,Drama,Thriller",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,FALSE
Childless,2015,1000000,1036,0,1036,5,-998964,-964.2509653,-0.998964,0,2015 Childless,0.66,4/3/2015,en,4.5,2,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
Heli,2013,1000000,0,552614,552614,12,-447386,-0.809581371,-0.447386,1,2013 Heli,3.01,10/19/2013,es,6.4,46,"Crime,Drama,Romance",0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,FALSE
American Hero,2015,1000000,0,26,26,12,-999974,-38460.53846,-0.999974,1,2015 American Hero,6.56,12/11/2015,en,5,93,"Action,Comedy,Science Fiction",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
Snow White: A Deadly Summer,2012,1000000,0,0,0,3,,,,0,2012 Snow White: A Deadly Summer,3.595,3/16/2012,en,4.1,14,"Horror,Thriller",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,TRUE
Doc Holliday's Revenge,2014,1000000,0,0,0,12,,,,0,2014 Doc Holliday's Revenge,0.84,6/1/2014,en,3.2,3,Western,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE
Hush,2016,1000000,0,0,0,4,,,,0,2016 Hush,12.194,3/12/2016,en,6.8,2147,"Horror,Thriller",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,TRUE
Chemical Cut,2016,1000000,0,0,0,12,,,,0,2016 Chemical Cut,0.639,1/24/2016,en,10,1,"Comedy,Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
Lowriders,2017,916000,6179955,8466,6188421,5,5272421,0.8519816282699577,5.755918122270742,0.001368039,2017 Lowriders,4.958,5/12/2017,en,6.5,46,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
Fruitvale Station,2013,900000,16098998,1450647,17549645,7,16649645,0.9487169113677228,18.499605555555554,0.082659621,2013 Fruitvale Station,9.587,7/26/2013,en,7.4,645,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
Meet the Blacks,2016,900000,9097072,0,9097072,4,8197072,0.901067069,9.107857777777776,0,2016 Meet the Blacks,6.131,4/1/2016,en,4.4,139,"Comedy,Horror",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE
Circumstance,2011,900000,454121,504857,958978,8,58978,0.061500889,0.065531111,0.5264531615949479,2011 Circumstance,2.86,8/26/2011,fa,6.9,45,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
The Giant Mechanical Man,2012,900000,7396,0,7396,4,-892604,-120.6873986,-0.991782222,0,2012 The Giant Mechanical Man,5.945,4/27/2012,en,6.3,70,"Comedy,Drama,Romance",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,FALSE
The Brass Teapot,2013,900000,6997,406736,413733,4,-486267,-1.175315965,-0.540296667,0.9830881268837632,2013 The Brass Teapot,6.495,4/5/2013,en,6,240,"Comedy,Fantasy,Thriller",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,FALSE
Windsor Drive,2015,850000,3256,0,3256,8,-846744,-260.0565111,-0.996169412,0,2015 Windsor Drive,1.608,6/26/2015,en,2.5,4,"Thriller,Mystery",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,FALSE
Not Cool,2014,800000,35688,0,35688,9,-764312,-21.41649854,-0.95539,0,2014 Not Cool,2.246,9/23/2014,en,4.2,50,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
Kill List,2012,800000,29063,433143,462206,2,-337794,-0.730829976,-0.4222425,0.9371211105005128,2012 Kill List,7.036,1/4/2012,en,6.1,332,"Horror,Thriller,Crime",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,FALSE
Kevin Hart: Laugh at My Pain,2011,750000,7706436,6000,7712436,9,6962436,0.9027544604584076,9.283248,0.000777964,2011 Kevin Hart: Laugh at My Pain,6.558,9/9/2011,en,7.4,76,"Comedy,Documentary",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
Safety Not Guaranteed,2012,750000,4010957,411361,4422318,6,3672318,0.8304056831733946,4.896424,0.093019317,2012 Safety Not Guaranteed,9.214,6/8/2012,en,6.9,792,"Comedy,Romance,Science Fiction,Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,FALSE
All the Boys Love Mandy Lane,2013,750000,0,1960521,1960521,10,1210521,0.6174486271761435,1.614028,1,2013 All the Boys Love Mandy Lane,10.03,10/11/2013,en,5.5,326,"Horror,Mystery,Thriller",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,FALSE
Adulterers,2016,750000,0,0,0,1,,,,0,2016 Adulterers,8.058,1/5/2016,en,5.2,29,"Thriller,Crime,Drama",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,TRUE
Columbus,2017,700000,1017107,93404,1110511,8,410511,0.3696595531246426,0.5864442857142858,0.084109027,2017 Columbus,8.964,8/4/2017,en,7.3,130,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
Walter,2015,700000,0,0,0,3,,,,0,2015 Walter,3.277,3/13/2015,en,5.5,31,"Drama,Comedy",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
Escape from Tomorrow,2013,650000,171962,0,171962,10,-478038,-2.779904863,-0.735443077,0,2013 Escape from Tomorrow,5.743,10/11/2013,en,4.8,117,"Horror,Fantasy",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,FALSE
After,2012,650000,0,0,0,12,,,,0,2012 After,7.712,9/14/2012,en,5.7,86,"Mystery,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,TRUE
Treachery,2013,625000,0,0,0,12,,,,0,2013 Treachery,1.874,12/4/2013,en,4.8,5,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
Water & Power,2014,600000,42557,0,42557,5,-557443,-13.09873816,-0.929071667,0,2014 Water & Power,0.628,5/2/2014,en,3,1,"Crime,Drama",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
Drunk Wedding,2015,600000,3301,0,3301,5,-596699,-180.7631021,-0.994498333,0,2015 Drunk Wedding,1.4,5/22/2015,en,3.9,15,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
The Maid's Room,2014,600000,0,0,0,8,,,,0,2014 The Maid's Room,0.849,8/8/2014,en,4.8,6,Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE
High Road,2012,546173,0,0,0,3,,,,0,2012 High Road,3.38,3/6/2012,en,5.6,38,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
Drinking Buddies,2013,500000,343706,63394,407100,8,-92900,-0.22819946,-0.1858,0.1557209530827806,2013 Drinking Buddies,8.997,8/23/2013,en,6,528,"Romance,Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,FALSE
Monsters,2010,500000,237301,5402429,5639730,10,5139730,0.9113432735255056,10.27946,0.95792334,2010 Monsters,10.175,10/29/2010,en,6.2,848,"Drama,Thriller,Science Fiction",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,FALSE
O Menino e o Mundo,2015,500000,129479,151488,280967,12,-219033,-0.779568419,-0.438066,0.5391665213352458,2015 O Menino e o Mundo,6.352,12/11/2015,pt,7.3,114,"Animation,Adventure,Family,Science Fiction",0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,FALSE
Born to Fly: Elizabeth Streb vs. Gravity,2014,500000,1822,0,1822,9,-498178,-273.4237102,-0.996356,0,2014 Born to Fly: Elizabeth Streb vs. Gravity,0.6,3/8/2014,en,5.5,2,Documentary,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
Higher Power,2018,500000,528,0,528,5,-499472,-945.969697,-0.998944,0,2018 Higher Power,7.544,5/11/2018,en,4.9,43,"Action,Science Fiction,Thriller",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE
Drones,2010,500000,0,0,0,12,,,,0,2010 Drones,1.421,1/23/2010,en,5.2,5,"Comedy,Science Fiction",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
Girls Gone Dead,2012,500000,0,0,0,7,,,,0,2012 Girls Gone Dead,5.405,3/28/2012,en,3.5,20,"Horror,Comedy",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,TRUE
Subconscious,2015,500000,0,0,0,3,,,,0,2015 Subconscious,0.855,3/10/2015,en,3.1,7,"Action,Thriller,Mystery",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,TRUE
As It Is in Heaven,2014,450000,13486,0,13486,7,-436514,-32.36793712,-0.970031111,0,2014 As It Is in Heaven,0.629,8/15/2014,en,8,1,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
Blue Ruin,2014,420000,258384,178618,437002,4,17002,0.038906,0.040480952,0.4087349714646615,2014 Blue Ruin,7.983,4/25/2014,en,6.9,736,"Crime,Thriller",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
I Want Your Money,2010,400000,433588,0,433588,10,33588,0.077465244,0.08397,0,2010 I Want Your Money,0.744,7/6/2010,en,4.2,5,Documentary,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
Rotor DR1,2015,350000,0,0,0,10,,,,0,2015 Rotor DR1,1.247,10/20/2015,en,4.3,4,"Science Fiction,Family",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,TRUE
Locker 13,2014,300000,3496,0,3496,3,-296504,-84.81235698,-0.988346667,0,2014 Locker 13,0.732,3/29/2014,en,6.4,4,"Horror,Drama,Thriller",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,FALSE
The Looking Glass,2015,300000,1711,0,1711,10,-298289,-174.3360608,-0.994296667,0,2015 The Looking Glass,0.6,10/23/2015,en,6.5,2,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
Some Guy Who Kills People,2012,300000,0,0,0,7,,,,0,2012 Some Guy Who Kills People,5.908,10/5/2012,en,6.1,59,"Comedy,Horror,Thriller",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,TRUE
Teeth and Blood,2015,300000,0,0,0,3,,,,0,2015 Teeth and Blood,0.6,3/10/2015,en,3,1,"Horror,Action",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,TRUE
Anderson's Cross,2010,300000,0,0,0,12,,,,0,2010 Anderson's Cross,0.6,5/20/2010,en,5,1,"Romance,Comedy,Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,TRUE
Compliance,2012,270000,319285,511415,830700,8,560700,0.6749729144095341,2.0766666666666667,0.615643433,2012 Compliance,6.93,8/24/2012,en,6.4,340,"Drama,Thriller,Crime,Mystery",0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,FALSE
Sleight,2017,250000,3930990,3460,3934450,4,3684450,0.9364587172285834,14.7378,0.000879411,2017 Sleight,5.664,4/28/2017,en,5.3,367,"Drama,Thriller,Action,Science Fiction",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,FALSE
Like Crazy,2011,250000,3395391,333009,3728400,10,3478400,0.9329471086793264,13.9136,0.089316865,2011 Like Crazy,10.091,10/28/2011,en,6.5,638,"Drama,Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,FALSE
The Canyons,2013,250000,59671,2704,62375,8,-187625,-3.008016032,-0.7505,0.043350701,2013 The Canyons,6.937,7/29/2013,en,4.3,134,"Thriller,Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
Test,2014,250000,18823,0,18823,6,-231177,-12.28162355,-0.924708,0,2014 Test,0.6,9/27/2014,en,8,1,"Drama,Science Fiction",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
Rust,2010,250000,0,0,0,10,,,,0,2010 Rust,0.66,10/7/2010,en,8,1,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
The Christmas Bunny,2010,250000,0,0,0,12,,,,0,2010 The Christmas Bunny,1.4,11/28/2010,en,6.1,11,"Drama,Family,TV Movie",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,TRUE
The Frozen,2012,250000,0,0,0,12,,,,0,2012 The Frozen,1.928,10/10/2012,en,4.2,20,"Horror,Thriller",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,TRUE
Butterfly,2010,250000,0,0,0,12,,,,0,2010 Butterfly,0.6,10/31/2010,en,5.5,2,"Thriller,Horror",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,TRUE
Rock the House,2011,250000,0,0,0,12,,,,0,2011 Rock the House,0.753,6/18/2011,en,5,4,"Family,Comedy,Drama",0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,TRUE
Burn,2012,225000,1109276,0,1109276,7,884276,0.7971649977102182,3.930115555555556,0,2012 Burn,1.958,11/1/2012,en,7.1,14,Documentary,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
The Grace Card,2011,200000,2430735,0,2430735,2,2230735,0.9177203603025422,11.153675,0,2011 The Grace Card,2.142,2/25/2011,en,6.5,18,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
The Overnight,2015,200000,1109808,56188,1165996,6,965996,0.8284728249496568,4.82998,0.048188845,2015 The Overnight,6.576,6/19/2015,en,6,200,"Mystery,Comedy",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE
Middle of Nowhere,2012,200000,236806,0,236806,10,36806,0.1554268050640608,0.18403,0,2012 Middle of Nowhere,1.62,1/20/2012,en,6.5,11,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
H.,2014,200000,0,0,0,12,,,,0,2014 H.,2.157,9/7/2014,en,6.3,8,"Thriller,Drama,Science Fiction",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,TRUE
Weekend,2011,190000,484592,1092993,1577585,9,1387585,0.8795627493922673,7.303078947368421,0.6928266939657768,2011 Weekend,8.326,9/22/2011,en,7.5,287,"Drama,Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,FALSE
Arrowhead,2017,180000,0,0,0,6,,,,0,2017 Arrowhead,3.552,6/23/2017,en,4.9,58,"Action,Adventure,Mystery,Science Fiction",1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,TRUE
Another Earth,2011,175000,1321194,781585,2102779,7,1927779,0.9167767987030496,11.01588,0.3716914616324397,2011 Another Earth,10.03,7/22/2011,en,6.7,853,"Drama,Science Fiction",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
Sparrows Dance,2013,175000,2602,0,2602,8,-172398,-66.25595696,-0.985131429,0,2013 Sparrows Dance,0.968,8/23/2013,en,7.4,6,"Drama,Comedy,Romance",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,FALSE
The Fits,2016,170000,166425,2817,169242,6,-758,-0.004478794,-0.004458824,0.016644804,2016 The Fits,4.938,1/22/2016,en,6.6,66,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
